rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source,posterior_file,posterior_source,transit_fit_source,impact_mode,qc_primary_exclude,qc_reasons,posterior_status
4162,4054784,K07679.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.8679943,1.022e-05,-1.022e-05,133.22986,0.00505,-0.00505,2454966.23,0.00505,-0.00505,0.0,,,,,,0.173,0.294,-0.173,1.087,0.169,-0.169,,,,73.4,11.4,-11.4,0.007812,0.001253,-0.000268,12.03987,14.06522,-11.87447,LS+MCMC,0.7,0.14,-0.07,0.0286,,,89.24,,,1291.0,,,658.77,421.7,-171.57,13.05,5.1,-5.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,q1_q17_dr25_koi,4.2742686,7.4732122,10.0,1,717.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8113,Mandel and Agol (2002 ApJ 580 171),,,004/004054/004054784/dv/kplr004054784-20160209194854_dvr.pdf,004/004054/004054784/dv/kplr004054784-001-20160209194854_dvs.pdf,5487.0,147.0,-147.0,4.568,0.038,-0.152,-0.08,0.3,-0.3,0.815,0.175,-0.075,0.899,0.082,-0.101,,,,q1_q17_dr25_stellar,290.88486,39.115921,14.185,14.763,14.13,13.937,13.836,13.044,12.614,12.554,0.104,19.392265,3.5e-05,39.11585,0.00041,-2.5,1.5,-0.3,1.5,0.000148,9.9e-05,1e-05,0.0001,-0.01,0.68,0.17,0.97,0.17,0.96,-0.42,0.61,0.15,0.83,0.44,0.62,K07679,single,thin,0.1661,False,thin,0.1661,1121,1121,0,category_count_exact_before_visual_qc,0.887,5465.8,4.525,-0.073,0.851,0.154,-0.97,-0.859,3.92,5491.0,0.855,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07679_K07679_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
4258,4073017,K07681.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.05552018,6.367e-05,-6.367e-05,131.59851,0.00911,-0.00911,2454964.599,0.00911,-0.00911,0.0,,,,,,0.19,0.269,-0.19,2.818,0.238,-0.238,,,,134.6,16.5,-16.5,0.010451,0.000886,-0.000673,2.23603,0.96538,-1.041,LS+MCMC,0.92,0.17,-0.07,0.063,,,89.33,,,844.0,,,119.89,69.41,-29.85,16.3,7.0,-7.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,2.9427624,7.941939,9.8,1,177.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.158,Mandel and Agol (2002 ApJ 580 171),,,004/004073/004073017/dv/kplr004073017-20160209194854_dvr.pdf,004/004073/004073017/dv/kplr004073017-001-20160209194854_dvs.pdf,5352.0,159.0,-159.0,4.585,0.024,-0.128,0.07,0.3,-0.3,0.805,0.149,-0.064,0.919,0.058,-0.102,,,,q1_q17_dr25_stellar,295.47382,39.124561,14.772,15.408,14.68,14.5,14.352,13.459,13.032,12.946,0.005,19.698274,3.1e-05,39.12509,0.00038,0.8,1.3,1.9,1.4,-6e-05,0.00019,-0.00035,0.0002,-0.04,0.44,0.4,1.2,0.4,1.2,0.21,0.41,0.4,1.2,0.5,1.2,K07681,single,thin,0.0474,False,thin,0.0474,1121,1121,0,category_count_exact_before_visual_qc,0.866,5342.2,4.508,-0.021,0.856,0.135,-0.85,-0.818,6.3,5350.0,0.852,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07681_K07681_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
4433,4252671,K07687.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.95,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,23.266633,0.0004217,-0.0004217,132.4386,0.016,-0.016,2454965.439,0.016,-0.016,0.0,,,,,,0.092,0.357,-0.092,8.315,0.391,-0.391,,,,49.9,4.9,-4.9,0.006462,0.000411,-0.000353,0.34402,0.03469,-0.15271,LS+MCMC,2.66,0.47,-0.86,0.1821,,,89.75,,,1156.0,,,422.77,188.54,-242.01,21.43,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2841,0.3542,q1_q17_dr25_koi,3.9195585,8.054373,11.4,1,59.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0951,Mandel and Agol (2002 ApJ 580 171),,,004/004252/004252671/dv/kplr004252671-20160209194854_dvr.pdf,004/004252/004252671/dv/kplr004252671-001-20160209194854_dvs.pdf,5758.0,68.0,-94.0,3.456,0.224,-0.096,-0.56,0.15,-0.15,3.775,0.659,-1.224,1.487,0.151,-0.376,,,,q1_q17_dr25_stellar,288.86908,39.30986,13.047,13.445,12.987,12.877,12.805,11.9,11.653,11.592,0.168,19.257908,2.5e-05,39.30998,0.00035,-1.3,1.1,0.4,1.2,6.5e-05,5.3e-05,-2.3e-05,6.3e-05,0.04,0.57,-2.51,0.96,2.51,0.95,0.08,0.45,-2.58,0.86,2.58,0.85,K07687,single,thin,0.0545,False,thin,0.0545,1121,1121,0,category_count_exact_before_visual_qc,1.124,6180.7,3.861,-0.522,2.052,-0.891,-1.88,-1.905,4.52,5752.0,2.146,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K07687_K07687_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
4364,4384909,K07693.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.655,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,6.41097179,8.073e-05,-8.073e-05,132.9844,0.0103,-0.0103,2454965.984,0.0103,-0.0103,0.0,,,,,,0.261,0.193,-0.261,2.582,0.254,-0.254,,,,233.5,32.5,-32.5,0.013772,0.000934,-0.001371,2.95954,1.00791,-1.5627,LS+MCMC,1.4,0.32,-0.13,0.0669,,,89.2,,,886.0,,,146.16,105.35,-42.26,18.6,6.3,-6.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,3.0666554,7.288215,8.5,1,138.0,1.0,q1_q17_dr25_tce,11011101110111000000000000000,0.9025,Mandel and Agol (2002 ApJ 580 171),,,004/004384/004384909/dv/kplr004384909-20160209194854_dvr.pdf,004/004384/004384909/dv/kplr004384909-001-20160209194854_dvs.pdf,5383.0,180.0,-180.0,4.486,0.055,-0.165,0.4,0.05,-0.3,0.933,0.213,-0.091,0.972,0.074,-0.09,,,,q1_q17_dr25_stellar,296.22168,39.405762,15.631,16.364,15.559,15.316,15.174,14.182,13.769,13.652,0.0,19.748104,3.1e-05,39.4062,0.00042,-0.3,1.3,1.6,1.5,0.0,0.00028,-0.00078,0.00032,-0.2,1.1,2.19,0.54,2.2,0.55,-0.14,0.71,0.88,0.69,0.89,0.64,K07693,single,thin,0.0463,False,thin,0.0463,1121,1121,0,category_count_exact_before_visual_qc,0.843,5234.9,4.503,0.001,0.848,0.134,-0.739,-0.762,8.22,5385.0,0.837,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07693_K07693_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
4572,4742452,K07704.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.937,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.4398033,0.0001046,-0.0001046,135.1594,0.0169,-0.0169,2454968.159,0.0169,-0.0169,0.0,,,,,,0.136,0.319,-0.136,3.256,0.371,-0.371,,,,85.5,12.3,-12.3,0.008465,0.000706,-0.000682,1.33108,0.71613,-1.01105,LS+MCMC,1.0,0.32,-0.12,0.0634,,,89.39,,,1112.0,,,361.47,354.86,-122.83,12.77,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,3.9783366,7.2301774,8.4,1,215.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.9722,Mandel and Agol (2002 ApJ 580 171),,,004/004742/004742452/dv/kplr004742452-20160209194854_dvr.pdf,004/004742/004742452/dv/kplr004742452-001-20160209194854_dvs.pdf,6108.0,190.0,-253.0,4.43,0.054,-0.216,0.12,0.2,-0.3,1.08,0.35,-0.125,1.147,0.147,-0.164,,,,q1_q17_dr25_stellar,290.46088,39.837212,14.829,15.307,14.749,14.625,14.653,13.772,13.437,13.479,0.326,19.364037,3.6e-05,39.8373,0.00029,-0.9,1.5,0.3,1.0,2e-05,0.00012,-7.1e-05,8.6e-05,0.31,0.94,1.0,1.2,1.1,1.4,-0.21,0.94,0.6,1.2,0.6,1.2,K07704,single,thin,0.0501,False,thin,0.0501,1121,1121,0,category_count_exact_before_visual_qc,1.176,6058.7,4.158,-0.022,1.477,-0.456,-1.18,-1.309,4.09,6115.0,1.545,0.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K07704_K07704_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
4597,4762283,K07706.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.837,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,42.049523793,,,167.3423568,,,2455000.342,,,0.0,,,,,,0.23,,,2.1372,,,,,,607.9,,,0.022658,0.0,0.0,35.96084,0.0,0.0,LS,1.19,0.08,-0.16,0.186,,,89.91,,,303.0,,,2.0,0.55,-0.68,149.795299,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.36,0.2903,q1_q17_dr25_koi,6.3554087,7.466128,5.1,1,26.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.8743,Mandel and Agol (2002 ApJ 580 171),,,004/004762/004762283/dv/kplr004762283-20160209194854_dvr.pdf,004/004762/004762283/dv/kplr004762283-001-20160209194854_dvs.pdf,4281.0,115.0,-140.0,4.761,0.077,-0.033,-1.18,0.3,-0.35,0.48,0.034,-0.064,0.485,0.037,-0.046,,,,q1_q17_dr25_stellar,295.79251,39.89257,15.263,16.319,15.202,14.81,14.531,13.401,12.797,12.657,0.004,19.719537,2.9e-05,39.89206,0.00044,1.5,1.2,-1.8,1.6,-0.00093,0.00078,0.0015,0.001,0.14,0.92,0.22,0.17,0.26,0.53,0.08,0.28,0.33,0.28,0.34,0.28,K07706,single,thin,0.0435,False,thin,0.0435,1121,1121,0,category_count_exact_before_visual_qc,0.697,4485.1,4.612,0.016,0.682,0.338,-0.875,-0.884,,4273.0,0.735,0.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K07706_K07706_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
4653,5091479,K07715.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.622,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,25.8616058,0.0008569,-0.0008569,140.2048,0.0288,-0.0288,2454973.205,0.0288,-0.0288,0.0,,,,,,0.855,0.122,-0.606,7.78,1.0,-1.0,,,,123.0,19.7,-19.7,0.011557,3.8e-05,-0.001836,0.07364,1.14008,-0.05852,LS+MCMC,1.12,0.32,-0.11,0.1685,,,86.44,,,613.0,,,33.37,28.82,-9.66,13.76,6.9,-6.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,3.3359299,7.249173,8.5,1,52.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0014,Mandel and Agol (2002 ApJ 580 171),,,005/005091/005091479/dv/kplr005091479-20160209194854_dvr.pdf,005/005091/005091479/dv/kplr005091479-001-20160209194854_dvs.pdf,6067.0,164.0,-201.0,4.524,0.052,-0.208,-0.38,0.3,-0.3,0.884,0.26,-0.087,0.954,0.106,-0.118,,,,q1_q17_dr25_stellar,289.44324,40.253529,15.183,15.646,15.142,14.985,14.895,14.009,13.683,13.675,0.626,19.296199,3.3e-05,40.25329,0.00044,-0.7,1.4,-0.9,1.6,9e-05,0.00017,7e-05,0.0002,-0.23,0.76,-0.79,0.94,0.82,0.92,-0.2,0.76,-0.74,0.92,0.76,0.91,K07715,single,thin,0.2313,False,thin,0.2313,1121,1121,0,category_count_exact_before_visual_qc,1.119,6096.6,4.302,-0.016,1.224,-0.227,-0.987,-1.032,3.3,6063.0,1.253,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07715_K07715_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
5214,5877292,K07744.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.592,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.7201693,0.0002292,-0.0002292,136.1871,0.0177,-0.0177,2454969.187,0.0177,-0.0177,0.0,,,,,,0.292,0.175,-0.292,2.399,0.307,-0.307,,,,154.4,27.8,-27.8,0.011486,0.001544,-0.000702,6.50694,8.17067,-6.37616,LS+MCMC,1.34,0.46,-0.15,0.1052,,,89.54,,,870.0,,,135.43,140.92,-45.89,36.2,15.1,-15.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,q1_q17_dr25_koi,3.2179818,7.305217,7.5,1,98.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.6464,Mandel and Agol (2002 ApJ 580 171),,,005/005877/005877292/dv/kplr005877292-20160209194854_dvr.pdf,005/005877/005877292/dv/kplr005877292-001-20160209194854_dvs.pdf,6193.0,194.0,-259.0,4.434,0.056,-0.224,0.0,0.25,-0.3,1.067,0.366,-0.122,1.127,0.148,-0.164,,,,q1_q17_dr25_stellar,292.13049,41.165749,15.171,15.626,15.117,14.976,14.904,14.009,13.729,13.63,0.003,19.475359,4.2e-05,41.16654,0.00046,-0.3,1.7,2.8,1.6,1e-05,0.00031,-0.00053,0.0003,0.1,1.5,-0.6,1.7,0.6,1.6,-0.1,1.3,-0.7,1.7,0.7,1.8,K07744,single,thin,0.0673,False,thin,0.0673,1121,1121,0,category_count_exact_before_visual_qc,1.057,5984.9,4.376,-0.023,1.099,-0.107,-0.968,-0.964,3.23,6188.0,1.087,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07744_K07744_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
5084,6231721,K07773.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.95,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.69339974,2.951e-05,-2.951e-05,131.9006,0.0104,-0.0104,2454964.901,0.0104,-0.0104,0.0,,,,,,0.279,0.186,-0.279,1.936,0.257,-0.257,,,,147.5,22.0,-22.0,0.011019,0.001206,-0.000678,2.88649,1.76791,-2.7952,LS+MCMC,1.04,0.19,-0.11,0.0363,,,88.45,,,1151.0,,,415.96,248.77,-117.07,10.34,3.2,-3.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,2.969617,7.3883557,8.7,1,497.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6502,Mandel and Agol (2002 ApJ 580 171),,,006/006231/006231721/dv/kplr006231721-20160209194854_dvr.pdf,006/006231/006231721/dv/kplr006231721-001-20160209194854_dvs.pdf,5355.0,175.0,-159.0,4.511,0.057,-0.133,0.07,0.25,-0.3,0.863,0.16,-0.086,0.88,0.082,-0.082,,,,q1_q17_dr25_stellar,298.68607,41.521069,15.673,16.379,15.611,15.37,15.217,14.232,13.787,13.751,0.483,19.912386,5.5e-05,41.52087,0.00048,-0.8,2.2,-0.7,1.7,0.00015,0.00028,0.00011,0.00022,0.61,0.87,0.49,0.66,0.78,0.8,0.82,0.88,0.56,0.66,0.99,0.82,K07773,single,thin,0.1119,False,thin,0.1119,1121,1121,0,category_count_exact_before_visual_qc,0.922,5815.7,4.519,-0.242,0.871,0.136,-0.792,-0.84,1.8,5359.0,0.92,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07773_K07773_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
5130,6277410,K07774.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.851,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.32589574,6.033e-05,-6.033e-05,133.27081,0.00688,-0.00688,2454966.271,0.00688,-0.00688,0.0,,,,,,0.181,0.279,-0.181,1.383,0.267,-0.267,,,,192.5,27.5,-27.5,0.012726,0.000826,-0.001329,19.96947,87.38835,-13.54618,LS+MCMC,1.14,0.31,-0.1,0.0647,,,89.7,,,901.0,,,156.27,126.86,-39.45,34.8,16.9,-16.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,3.1088266,8.370732,8.8,1,213.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6196,Mandel and Agol (2002 ApJ 580 171),,,006/006277/006277410/dv/kplr006277410-20160209194854_dvr.pdf,006/006277/006277410/dv/kplr006277410-001-20160209194854_dvs.pdf,5749.0,155.0,-155.0,4.568,0.033,-0.187,-0.28,0.3,-0.3,0.818,0.226,-0.071,0.907,0.1,-0.1,,,,q1_q17_dr25_stellar,289.33551,41.683449,15.421,15.949,15.363,15.195,15.07,14.117,13.701,13.671,0.002,19.289104,3.9e-05,41.68286,0.00045,2.8,1.6,-2.1,1.6,-0.00057,0.00031,0.00041,0.00032,0.71,0.64,0.76,0.83,1.04,0.93,0.6,0.58,0.66,0.86,0.89,0.9,K07774,single,thin,0.1663,False,thin,0.1663,1121,1121,0,category_count_exact_before_visual_qc,0.889,5434.3,4.47,0.001,0.904,0.073,-0.786,-0.792,7.2,5755.0,0.885,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07774_K07774_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
4947,6451368,K07780.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.993,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.3360574,0.0001423,-0.0001423,132.605,0.0203,-0.0203,2454965.605,0.0203,-0.0203,0.0,,,,,,0.006,0.462,-0.006,3.877,0.737,-0.737,,,,54.7,9.9,-9.9,0.00685,0.000626,-0.000805,0.79205,0.33423,-0.78902,LS+MCMC,1.52,0.31,-0.47,0.0647,,,89.97,,,1667.0,,,1823.9,1091.05,-1051.66,10.6,4.5,-4.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3088,0.2774,q1_q17_dr25_koi,2.8304453,8.679704,7.0,1,253.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8038,Mandel and Agol (2002 ApJ 580 171),,,006/006451/006451368/dv/kplr006451368-20160209194854_dvr.pdf,006/006451/006451368/dv/kplr006451368-001-20160209194854_dvs.pdf,6742.0,163.0,-204.0,3.925,0.273,-0.117,-0.4,0.3,-0.25,2.032,0.417,-0.626,1.267,0.203,-0.203,,,,q1_q17_dr25_stellar,294.48404,41.869171,12.691,12.891,12.624,12.569,12.591,11.838,11.596,11.619,0.261,19.63226,1.3e-05,41.86904,0.00014,-0.41,0.54,-0.47,0.52,1.2e-05,2.7e-05,2.2e-05,2.6e-05,0.58,0.3,0.1,0.32,0.59,0.29,0.45,0.28,-0.02,0.35,0.45,0.28,K07780,single,thin,0.0958,False,thin,0.0958,1121,1121,0,category_count_exact_before_visual_qc,1.402,6998.6,4.273,-0.025,1.429,-0.323,-1.422,-1.402,0.61,6742.0,1.466,0.0,0.0,False,False,False,missing,,,,,True,original_archive:ALDERAAN results file not found;cloud_missing:ALDERAAN results file not found,missing_after_uniform_assembly
5382,6887030,K07795.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.44085762,4.88e-05,-4.88e-05,134.29408,0.00678,-0.00678,2454967.294,0.00678,-0.00678,0.0,,,,,,0.735,0.244,-0.494,2.119,0.234,-0.234,,,,137.5,17.4,-17.4,0.011602,0.003113,-0.001131,1.63174,4.80951,-0.33611,LS+MCMC,0.97,0.19,-0.09,0.0568,,,86.92,,,892.0,,,149.44,93.51,-37.7,13.67,6.7,-6.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,3.238484,7.938199,9.3,1,246.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8938,Mandel and Agol (2002 ApJ 580 171),,,006/006887/006887030/dv/kplr006887030-20160209194854_dvr.pdf,006/006887/006887030/dv/kplr006887030-001-20160209194854_dvs.pdf,5519.0,165.0,-149.0,4.59,0.043,-0.128,-0.34,0.3,-0.3,0.762,0.154,-0.066,0.827,0.09,-0.082,,,,q1_q17_dr25_stellar,297.8728,42.303291,14.81,15.4,14.774,14.557,14.463,13.506,13.143,13.074,0.004,19.858189,3.2e-05,42.30387,0.00035,0.1,1.3,2.1,1.2,-2e-05,0.00018,-0.00031,0.00018,-0.03,0.59,0.14,0.6,0.14,0.57,-0.04,0.72,0.1,0.6,0.11,0.53,K07795,single,thin,0.0449,False,thin,0.0449,1121,1121,0,category_count_exact_before_visual_qc,0.854,5525.4,4.565,-0.247,0.797,0.222,-0.975,-0.887,2.31,5520.0,0.796,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07795_K07795_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
5856,7287028,K07832.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.465,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.6092231,0.0005535,-0.0005535,132.463,0.188,-0.188,2454965.463,0.188,-0.188,0.0,,,,,,0.364,0.203,-0.364,2.8,10.3,-10.3,,,,52.4,10.3,-10.3,0.006716,0.002313,-0.000807,1.15112,1.11154,-1.1379,LS+MCMC,0.68,0.21,-0.07,0.0463,,,87.74,,,1192.0,,,477.0,437.64,-138.07,9.25,4.5,-4.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,3.1418781,8.357596,4.4,1,367.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4658,Mandel and Agol (2002 ApJ 580 171),,,007/007287/007287028/dv/kplr007287028-20160209194854_dvr.pdf,007/007287/007287028/dv/kplr007287028-001-20160209194854_dvs.pdf,6032.0,162.0,-180.0,4.508,0.05,-0.212,-0.18,0.3,-0.3,0.929,0.291,-0.097,1.014,0.13,-0.13,,,,q1_q17_dr25_stellar,293.35861,42.80666,13.534,13.944,13.469,13.358,13.293,12.422,12.127,12.083,0.988,19.557219,2.4e-05,42.80695,0.00024,-0.89,0.95,1.04,0.87,-6e-06,5.2e-05,1e-06,4.7e-05,1.21,0.57,-1.81,0.55,2.17,0.55,1.21,0.44,-0.8,0.57,1.45,0.49,K07832,single,thin,0.0475,False,thin,0.0475,1121,1121,0,category_count_exact_before_visual_qc,0.941,5745.6,4.467,-0.115,0.935,0.057,-0.975,-0.93,3.98,6048.0,0.92,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K07832_K07832_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
