rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source
5013,9664276,K03460.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,62.596544,0.001064,-0.001064,185.9931,0.0118,-0.0118,2455018.993,0.0118,-0.0118,0.0,,,,,,0.246,0.209,-0.246,11.477,0.487,-0.487,,,,223.1,16.3,-16.3,0.013638,0.000622,-0.000668,0.33225,0.05732,-0.11805,LS+MCMC,2.25,0.39,-0.48,0.3314,,,89.66,,,559.0,,,23.01,10.42,-9.48,40.98,7.1,-7.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2845,0.3747,q1_q17_dr25_koi,4.2040725,11.843333,15.5,1,19.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.7669,Mandel and Agol (2002 ApJ 580 171),,,009/009664/009664276/dv/kplr009664276-20160209194854_dvr.pdf,009/009664/009664276/dv/kplr009664276-001-20160209194854_dvs.pdf,5934.0,80.0,-80.0,4.173,0.162,-0.122,0.32,0.15,-0.15,1.509,0.262,-0.32,1.237,0.099,-0.109,,,,q1_q17_dr25_stellar,297.37912,46.367069,14.451,14.921,14.412,14.25,14.171,13.263,12.928,12.892,0.037,19.825237,2.8e-05,46.36675,0.00032,-1.4,1.0,-1.2,1.2,0.00027,0.00021,0.00024,0.00024,-0.05,0.43,0.03,0.61,0.06,0.32,-0.04,0.45,0.17,0.55,0.17,0.49,K03460,single,thin,0.0803,False,thin,0.0803,1121,1121,0,category_count_exact_before_visual_qc,1.375,5902.6,3.996,0.319,1.93,-0.733,-1.566,-1.6,3.15,5938.0,1.98,1.0,2.0,False,False,False,missing
5058,5213404,K03468.01,Kepler-1508 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.7057153,0.0007598,-0.0007598,139.9803,0.0222,-0.0222,2454972.98,0.0222,-0.0222,0.0,,,,,,0.922,0.046,-0.651,9.678,0.577,-0.577,,,,115.9,9.9,-9.9,0.012104,0.000111,-0.002666,0.0145,0.20774,-0.00902,LS+MCMC,3.22,0.56,-1.04,0.1629,,,82.32,,,967.0,,,206.73,95.46,-116.73,6.9,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,3.6643867,11.643734,13.5,1,66.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3198,Mandel and Agol (2002 ApJ 580 171),,,005/005213/005213404/dv/kplr005213404-20160209194854_dvr.pdf,005/005213/005213404/dv/kplr005213404-001-20160209194854_dvs.pdf,5668.0,85.0,-76.0,3.792,0.255,-0.102,0.14,0.15,-0.15,2.437,0.423,-0.785,1.338,0.102,-0.256,,,,q1_q17_dr25_stellar,298.11887,40.37505,14.276,14.798,14.229,14.052,13.905,12.994,12.643,12.603,0.001,19.874533,2.4e-05,40.37472,0.0003,-2.44,1.0,-1.2,1.1,0.00031,0.00012,0.0001,0.00013,0.41,0.99,0.4,0.4,0.58,0.77,0.5,1.0,0.36,0.42,0.62,0.81,K03468,single,thin,0.0518,False,thin,0.0518,1121,1121,0,category_count_exact_before_visual_qc,1.109,6121.4,4.009,-0.302,1.718,-0.666,-1.486,-1.589,5.27,5675.0,1.819,1.0,2.0,False,False,False,missing
5156,8121328,K03486.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.0689513,0.0003439,-0.0003439,145.7515,0.0159,-0.0159,2454978.751,0.0159,-0.0159,0.0,,,,,,0.98,0.049,-0.782,12.462,0.913,-0.913,,,,169.3,9.6,-9.6,0.016821,0.001886,-0.005332,0.00194,0.15438,-0.00739,LS+MCMC,1.63,0.45,-0.24,0.129,,,72.95,,,627.0,,,36.63,30.27,-13.06,3.34,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,4.5110664,14.969041,19.1,1,71.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6664,Mandel and Agol (2002 ApJ 580 171),,,008/008121/008121328/dv/kplr008121328-20160209194854_dvr.pdf,008/008121/008121328/dv/kplr008121328-001-20160209194854_dvs.pdf,5418.0,159.0,-159.0,4.436,0.133,-0.247,-0.2,0.35,-0.25,0.889,0.245,-0.132,0.788,0.122,-0.061,,,,q1_q17_dr25_stellar,298.82062,43.909859,14.371,15.015,14.334,14.095,13.962,13.023,12.641,12.513,0.927,19.921379,2.3e-05,43.90987,0.00022,0.14,0.88,0.03,0.81,-1e-05,0.00013,3e-05,0.00012,-0.05,0.63,-0.29,0.58,0.3,0.55,-0.8,0.62,-0.18,0.55,0.83,0.58,K03486,single,thin,0.3149,False,thin,0.3149,1121,1121,0,category_count_exact_before_visual_qc,1.137,5773.9,3.958,0.032,1.842,-0.748,-1.553,-1.674,6.11,5407.0,1.943,1.0,2.0,False,False,False,missing
5572,7515679,K03728.01,Kepler-1517 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,HAS_SEC_TCE,5.546083089,8.258e-06,-8.258e-06,133.50348,0.00123,-0.00123,2454966.503,0.00123,-0.00123,0.0,,,,,,0.902,0.013,-0.629,2.717,0.11,-0.11,,,,2211.0,45.5,-45.5,0.050506,0.001074,-0.006259,0.37243,3.10626,-0.08815,LS+MCMC,22.27,2.2,-12.5,0.078,,,83.88,,,2336.0,,,7027.09,2437.78,-5901.49,8.46,4.2,-4.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3221,0.2457,q1_q17_dr25_koi,29.96207,154.73193,56.4,1,238.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1774,Mandel and Agol (2002 ApJ 580 171),,,007/007515/007515679/dv/kplr007515679-20160209194854_dvr.pdf,007/007515/007515679/dv/kplr007515679-001-20160209194854_dvs.pdf,7358.0,203.0,-330.0,3.538,0.58,-0.061,-0.08,0.25,-0.3,4.037,0.4,-2.266,2.054,0.11,-0.585,,,,q1_q17_dr25_stellar,287.80722,43.188782,12.252,12.395,12.204,12.196,12.203,11.505,11.346,11.303,0.0,19.18715072,5e-07,43.1888299,5.8e-06,0.107,0.02,0.18,0.021,8.5e-05,6.4e-05,3.4e-05,8.3e-05,-0.014,0.07,0.014,0.072,0.02,0.068,0.028,0.07,0.128,0.072,0.131,0.073,K03728,single,thin,0.0435,False,thin,0.0435,1121,1121,0,category_count_exact_before_visual_qc,1.556,6994.7,4.064,0.056,1.911,-0.656,-1.702,-1.697,1.24,7350.0,1.883,0.0,0.0,False,False,False,missing
5901,7679812,K03943.01,Kepler-1931 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.974,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,38.5763483,0.0002012,-0.0002012,167.85725,0.0044,-0.0044,2455000.857,0.0044,-0.0044,0.0,,,,,,0.015,0.304,-0.015,19.861,0.114,-0.114,,,,282.1,4.2,-4.2,0.015366,0.000231,-0.000162,0.04356,0.00062,-0.00749,LS+MCMC,2.05,0.36,-0.22,0.2356,,,89.94,,,619.0,,,34.77,17.02,-9.52,15.076,0.215,-0.215,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3024,0.3288,q1_q17_dr25_koi,5.621471,22.407873,76.3,1,33.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3655,Mandel and Agol (2002 ApJ 580 171),,,007/007679/007679812/dv/kplr007679812-20160209194854_dvr.pdf,007/007679/007679812/dv/kplr007679812-001-20160209194854_dvs.pdf,6167.0,111.0,-136.0,4.333,0.076,-0.123,0.12,0.15,-0.15,1.221,0.217,-0.133,1.174,0.086,-0.096,,,,q1_q17_dr25_stellar,290.87228,43.333,12.626,12.933,12.58,12.494,12.485,11.581,11.361,11.33,0.0,19.391482,2.1e-06,43.333239,2.9e-05,-0.157,0.083,0.86,0.1,1e-06,2.5e-05,9.7e-05,3.1e-05,-0.22,0.43,0.88,0.51,0.91,0.41,-0.47,0.37,0.72,0.4,0.86,0.22,K03943,single,thin,0.0521,False,thin,0.0521,1121,1121,0,category_count_exact_before_visual_qc,1.299,6603.8,4.235,-0.044,1.438,-0.361,-1.399,-1.408,1.6,6175.0,1.487,0.0,0.0,False,False,False,missing
3699,4078311,K04166.01,Kepler-1944 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.84262076,3.528e-05,-3.528e-05,134.02155,0.0031,-0.0031,2454967.022,0.0031,-0.0031,0.0,,,,,,0.234,0.227,-0.234,1.6018,0.0873,-0.0873,,,,626.4,43.4,-43.4,0.022683,0.001133,-0.001009,19.93158,3.99851,-7.99659,LS+MCMC,2.41,0.58,-0.21,0.0918,,,89.71,,,801.0,,,97.62,72.68,-26.89,46.73,9.4,-9.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2111,0.4955,q1_q17_dr25_koi,3.6615045,14.454476,16.8,1,109.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.535,Mandel and Agol (2002 ApJ 580 171),,,004/004078/004078311/dv/kplr004078311-20160209194854_dvr.pdf,004/004078/004078311/dv/kplr004078311-001-20160209194854_dvs.pdf,5585.0,175.0,-194.0,4.49,0.044,-0.176,0.48,0.05,-0.3,0.972,0.235,-0.084,1.064,0.084,-0.126,,,,q1_q17_dr25_stellar,296.5105,39.173321,15.308,15.949,15.219,15.033,14.94,14.013,13.595,13.447,0.581,19.767385,1.9e-05,39.17299,0.0002,0.8,0.8,-1.19,0.71,0.00034,0.0005,8e-05,0.00045,0.01,0.41,0.12,0.38,0.12,0.41,0.22,0.36,-0.31,0.34,0.39,0.35,K04166,single,thin,0.1925,False,thin,0.1925,1121,1121,0,category_count_exact_before_visual_qc,0.875,5387.1,4.342,0.067,1.037,-0.115,-0.908,-1.007,14.04,5580.0,1.031,0.0,2.0,False,False,False,missing
3955,9491832,K04226.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,49.564693,0.0008238,-0.0008238,170.6973,0.0102,-0.0102,2455003.697,0.0102,-0.0102,0.0,,,,,,0.685,0.009,-0.521,8.54,0.423,-0.423,,,,113.5,8.7,-8.7,0.010347,0.002236,-0.000742,0.27464,0.43044,-0.24699,LS+MCMC,1.63,0.3,-0.3,0.2835,,,88.81,,,588.0,,,28.19,14.16,-10.96,32.9,12.9,-12.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2821,0.3879,q1_q17_dr25_koi,3.7809377,10.440721,15.0,1,27.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7876,Mandel and Agol (2002 ApJ 580 171),,,009/009491/009491832/dv/kplr009491832-20160209194854_dvr.pdf,009/009491/009491832/dv/kplr009491832-001-20160209194854_dvs.pdf,5907.0,107.0,-131.0,4.212,0.143,-0.117,0.46,0.05,-0.15,1.442,0.263,-0.263,1.234,0.089,-0.109,,,,q1_q17_dr25_stellar,300.56241,46.037819,12.83,13.373,12.766,12.597,12.51,11.618,11.317,11.197,0.385,20.037441,4.2e-05,46.03783,0.00044,-2.0,1.6,0.0,1.6,0.00014,0.00018,8e-05,0.00019,2.0,1.4,0.4,1.3,2.0,1.1,2.0,1.5,0.3,1.3,2.0,1.2,K04226,single,thin,0.1752,True,thin,0.1752,1121,1121,0,category_count_exact_before_visual_qc,1.428,6114.4,4.047,0.33,1.865,-0.664,-1.651,-1.669,2.41,5844.0,1.958,1.0,2.0,False,False,False,missing
4050,9286088,K04318.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.938,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,14.8162925,0.0002631,-0.0002631,138.3761,0.0127,-0.0127,2454971.376,0.0127,-0.0127,0.0,,,,,,0.857,0.099,-0.608,4.973,0.362,-0.362,,,,108.2,10.0,-10.0,0.010848,0.001946,-0.0015,0.15843,0.86811,-0.13719,LS+MCMC,1.57,0.25,-0.21,0.1253,,,85.99,,,912.0,,,163.33,73.41,-49.91,12.25,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,q1_q17_dr25_koi,3.0066268,11.339767,12.5,1,89.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7085,Mandel and Agol (2002 ApJ 580 171),,,009/009286/009286088/dv/kplr009286088-20160209194854_dvr.pdf,009/009286/009286088/dv/kplr009286088-001-20160209194854_dvs.pdf,6356.0,115.0,-128.0,4.27,0.09,-0.11,0.0,0.15,-0.15,1.325,0.214,-0.175,1.191,0.096,-0.096,,,,q1_q17_dr25_stellar,293.93832,45.719021,12.583,12.834,12.534,12.476,12.483,11.704,11.506,11.46,0.002,19.595913,1.2e-05,45.71886,0.00014,0.93,0.47,-0.59,0.51,-8.3e-05,4.3e-05,5.9e-05,4.7e-05,0.36,0.51,0.1,0.34,0.37,0.51,0.34,0.51,0.2,0.33,0.39,0.47,K04318,single,thin,0.0504,True,thin,0.0504,1121,1121,0,category_count_exact_before_visual_qc,1.255,6521.7,4.32,-0.053,1.281,-0.227,-1.384,-1.332,0.99,6467.0,1.296,0.0,0.0,False,False,False,missing
3833,6792908,K04341.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.778313,0.0001588,-0.0001588,136.6142,0.0123,-0.0123,2454969.614,0.0123,-0.0123,0.0,,,,,,0.591,0.032,-0.469,5.256,0.313,-0.313,,,,90.7,8.4,-8.4,0.009117,0.000231,-0.000724,0.34473,0.30319,-0.32566,LS+MCMC,1.25,0.35,-0.23,0.0973,,,87.36,,,1067.0,,,306.18,260.18,-132.8,12.84,5.6,-5.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3085,0.2754,q1_q17_dr25_koi,3.298249,11.808358,12.5,1,125.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9453,Mandel and Agol (2002 ApJ 580 171),,,006/006792/006792908/dv/kplr006792908-20160209194854_dvr.pdf,006/006792/006792908/dv/kplr006792908-001-20160209194854_dvs.pdf,6726.0,212.0,-259.0,4.262,0.149,-0.182,-0.6,0.3,-0.35,1.258,0.35,-0.234,1.054,0.158,-0.118,,,,q1_q17_dr25_stellar,295.96259,42.200256,13.264,13.678,13.207,13.087,,12.268,12.114,12.032,0.144,19.730819,1.5e-05,42.20029,0.00018,-0.85,0.6,0.11,0.66,7.3e-05,4.8e-05,-9e-06,5.3e-05,0.36,0.59,0.01,0.84,0.36,0.57,0.4,0.61,-0.01,0.75,0.4,0.61,K04341,single,thin,0.0723,True,thin,0.0723,1121,1121,0,category_count_exact_before_visual_qc,1.416,6581.3,4.012,-0.059,1.937,-0.716,-1.729,-1.784,2.0,6728.0,1.932,0.0,0.0,False,False,False,missing
3944,9776794,K04363.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,18.22211768,8.404e-05,-8.404e-05,553.06646,0.00339,-0.00339,2455386.066,0.00339,-0.00339,0.0,,,,,,0.973,69.79,-1.21,2.044,0.171,-0.171,,,,2318.0,185.0,-185.0,0.071242,69.73299,-1.157925,1.63499,441.09991,-0.25105,LS+MCMC,7.45,1.99,-1.22,0.1291,,,88.18,,,620.0,,,34.99,29.4,-13.78,30.6,15.3,-15.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1828,0.5324,q1_q17_dr25_koi,4.8291984,12.88854,15.2,1,19.0,1.0,q1_q17_dr25_tce,100000001111000000000000000,0.1487,Mandel and Agol (2002 ApJ 580 171),,,009/009776/009776794/dv/kplr009776794-20160209194854_dvr.pdf,009/009776/009776794/dv/kplr009776794-001-20160209194854_dvs.pdf,5162.0,181.0,-181.0,4.411,0.144,-0.252,0.32,0.15,-0.3,0.958,0.255,-0.157,0.862,0.073,-0.06,,,,q1_q17_dr25_stellar,294.36514,46.501759,16.084,16.956,15.977,15.711,15.566,14.595,14.105,13.943,0.0,19.6243251,1e-05,46.500941,4.8e-05,-0.66,0.37,-2.95,0.17,-0.0008,0.0015,-0.0008,0.0018,-0.73,0.24,1.35,0.18,1.53,0.2,-2.33,0.24,-0.99,0.18,2.53,0.23,K04363,single,thin,0.0826,True,thin,0.0826,1121,1121,0,category_count_exact_before_visual_qc,0.816,4965.0,4.456,0.239,0.876,0.072,-0.757,-0.789,,5154.0,0.993,0.0,0.0,False,False,False,missing
4011,4945764,K04377.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.926,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.8751355,0.0002829,-0.0002829,148.3935,0.0119,-0.0119,2454981.393,0.0119,-0.0119,0.0,,,,,,0.919,0.023,-0.639,8.041,0.271,-0.271,,,,109.0,8.4,-8.4,0.011384,0.000355,-0.002083,0.02491,0.32177,-0.0086,LS+MCMC,2.49,0.51,-0.42,0.1658,,,83.44,,,1061.0,,,299.47,154.58,-102.25,8.04,4.0,-4.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3299,0.2544,q1_q17_dr25_koi,3.853956,11.121983,15.2,1,68.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8391,Mandel and Agol (2002 ApJ 580 171),,,004/004945/004945764/dv/kplr004945764-20160209194854_dvr.pdf,004/004945/004945764/dv/kplr004945764-001-20160209194854_dvs.pdf,6918.0,72.0,-83.0,4.021,0.148,-0.121,0.0,0.15,-0.15,2.004,0.413,-0.338,1.536,0.149,-0.108,,,,q1_q17_dr25_stellar,297.16089,40.042858,13.543,14.009,13.515,13.344,13.265,12.385,12.193,12.1,0.027,19.810727,2.1e-05,40.04249,0.00024,0.05,0.87,-1.35,0.87,2e-06,9.3e-05,0.00013,9.3e-05,-0.52,0.51,0.23,0.47,0.57,0.51,-0.56,0.51,0.18,0.47,0.59,0.51,K04377,single,thin,0.0512,True,thin,0.0512,1121,1121,0,category_count_exact_before_visual_qc,1.991,8279.5,4.032,0.026,2.231,-0.759,-1.637,-1.715,0.59,6931.0,2.471,0.0,0.0,False,False,False,missing
3953,5780855,K04443.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.988,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.67577999,5.445e-05,-5.445e-05,134.91027,0.00854,-0.00854,2454967.91,0.00854,-0.00854,0.0,,,,,,0.91,0.059,-0.639,3.554,0.209,-0.209,,,,51.2,5.3,-5.3,0.007755,0.00132,-0.001314,0.09121,1.04352,-0.07062,LS+MCMC,1.22,0.39,-0.24,0.0678,,,80.26,,,1357.0,,,802.11,733.27,-354.6,5.38,2.7,-2.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3189,0.274,q1_q17_dr25_koi,2.9580958,9.853544,11.2,1,238.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8981,Mandel and Agol (2002 ApJ 580 171),,,005/005780/005780855/dv/kplr005780855-20160209194854_dvr.pdf,005/005780/005780855/dv/kplr005780855-001-20160209194854_dvs.pdf,6681.0,161.0,-241.0,4.233,0.124,-0.186,-0.08,0.25,-0.3,1.438,0.459,-0.282,1.294,0.2,-0.2,,,,q1_q17_dr25_stellar,288.56729,41.09013,13.802,14.098,13.755,13.675,13.657,12.839,12.64,12.561,0.075,19.237831,3e-05,41.08977,0.00031,0.4,1.2,-1.3,1.1,-1.5e-05,6.1e-05,6.8e-05,5.6e-05,-0.9,0.55,-0.93,0.61,1.29,0.73,-0.79,0.49,-0.9,0.6,1.2,0.7,K04443,single,thin,0.0646,False,thin,0.0646,1121,1121,0,category_count_exact_before_visual_qc,1.305,6455.6,4.186,0.015,1.52,-0.438,-1.376,-1.461,2.09,6354.0,1.548,0.0,2.0,False,False,False,missing
4194,7778427,K04482.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.898,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.38299284,7.434e-05,-7.434e-05,136.239,0.0121,-0.0121,2454969.239,0.0121,-0.0121,0.0,,,,,,0.417,0.026,-0.417,3.336,0.301,-0.301,,,,35.1,3.8,-3.8,0.005534,0.000268,-0.000414,0.94191,0.51767,-0.34647,LS+MCMC,0.78,0.14,-0.1,0.0627,,,87.88,,,1253.0,,,582.98,283.61,-174.7,11.3,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,q1_q17_dr25_koi,4.567354,9.382807,10.7,1,249.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6291,Mandel and Agol (2002 ApJ 580 171),,,007/007778/007778427/dv/kplr007778427-20160209194854_dvr.pdf,007/007778/007778427/dv/kplr007778427-001-20160209194854_dvs.pdf,6256.0,113.0,-126.0,4.27,0.115,-0.115,-0.02,0.15,-0.15,1.293,0.228,-0.166,1.135,0.106,-0.08,,,,q1_q17_dr25_stellar,299.09537,43.439098,12.642,12.986,12.581,12.494,12.47,11.578,11.444,11.347,0.169,19.939655,3.1e-05,43.43916,0.00028,-1.4,1.2,0.23,1.0,5.5e-05,4e-05,2e-06,3.3e-05,0.31,0.67,-1.1,0.83,1.14,0.92,0.23,0.81,-1.14,0.73,1.16,0.82,K04482,single,thin,0.0663,True,thin,0.0663,1121,1121,0,category_count_exact_before_visual_qc,1.22,6504.1,4.352,-0.113,1.218,-0.174,-1.378,-1.302,0.81,6241.0,1.242,0.0,0.0,False,False,False,missing
4789,8047428,K04747.01,Kepler-1621 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.98,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,92.263742,0.002649,-0.002649,146.4247,0.0267,-0.0267,2454979.425,0.0267,-0.0267,0.0,,,,,,0.273,0.177,-0.272,8.605,0.725,-0.725,,,,296.9,28.1,-28.1,0.015844,0.000686,-0.001126,1.14445,0.1044,-0.60638,LS+MCMC,2.22,0.4,-0.3,0.4204,,,89.81,,,469.0,,,11.42,5.33,-3.37,80.16,7.3,-7.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,q1_q17_dr25_koi,4.27339,10.347039,12.2,1,15.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8394,Mandel and Agol (2002 ApJ 580 171),,,008/008047/008047428/dv/kplr008047428-20160209194854_dvr.pdf,008/008047/008047428/dv/kplr008047428-001-20160209194854_dvs.pdf,6084.0,81.0,-90.0,4.287,0.099,-0.121,0.14,0.15,-0.15,1.283,0.23,-0.173,1.167,0.081,-0.089,,,,q1_q17_dr25_stellar,297.5885,43.841221,15.015,15.458,14.978,14.826,14.775,13.942,13.623,13.602,0.1,19.839248,3e-05,43.84155,0.00032,0.5,1.2,1.2,1.2,-0.00016,0.00037,-0.00041,0.00036,0.76,0.54,0.13,0.51,0.77,0.54,0.87,0.61,-0.06,0.87,0.87,0.62,K04747,single,thin,0.0669,False,thin,0.0669,1121,1121,0,category_count_exact_before_visual_qc,1.336,6743.7,4.299,0.002,1.352,-0.273,-1.248,-1.24,0.6,6087.0,1.42,0.0,0.0,False,False,False,missing
